city_id,store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,hours_sale,stock_hour6_22_cnt,hours_stock_status,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level
11,125,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria Z,1064,2024-05-06 05:00:00,4748.18,6-12,146,Médio,0.15,0,0,9.31,31.0,47.7,8.24
4,169,Grandes Varejistas,Limpeza,Categoria B,Subcategoria Z,1013,2024-05-06 06:00:00,1445.17,6-12,499,Médio,0.28,0,1,3.22,33.82,86.96,4.65
19,140,Auto Serviço,Alimentos,Categoria A,Subcategoria X,1043,2024-05-06 07:00:00,4967.17,12-18,117,Alto,0.12,1,0,1.77,26.4,58.07,8.23
17,166,Pequeno Varejo,Alimentos,Categoria C,Subcategoria Y,1025,2024-05-06 08:00:00,1146.65,12-18,134,Alto,0.25,1,1,14.65,18.2,54.03,4.85
3,196,Grandes Varejistas,Limpeza,Categoria C,Subcategoria Y,1090,2024-05-06 09:00:00,1040.54,18-24,14,Médio,0.21,0,0,2.95,25.12,76.35,5.8
18,100,Auto Serviço,Limpeza,Categoria C,Subcategoria Y,1015,2024-05-06 10:00:00,2723.94,6-12,336,Baixo,0.29,1,1,18.76,10.68,71.62,7.48
8,150,Auto Serviço,Limpeza,Categoria C,Subcategoria Z,1006,2024-05-06 11:00:00,4210.22,18-24,301,Médio,0.13,1,1,11.18,21.4,69.84,2.65
19,104,Grandes Varejistas,Higiene,Categoria C,Subcategoria Y,1031,2024-05-06 12:00:00,3747.52,6-12,205,Baixo,0.27,1,0,8.03,28.18,66.34,2.47
5,112,Pequeno Varejo,Limpeza,Categoria C,Subcategoria Y,1088,2024-05-06 13:00:00,3617.68,6-12,232,Alto,0.17,1,0,13.69,10.91,37.8,6.68
7,118,Grandes Varejistas,Limpeza,Categoria A,Subcategoria X,1094,2024-05-06 14:00:00,1413.16,6-12,303,Alto,0.14,0,1,3.98,25.08,53.43,9.54
8,111,Pequeno Varejo,Bebidas,Categoria C,Subcategoria Y,1015,2024-05-06 15:00:00,112.58,6-12,65,Baixo,0.09,1,0,7.65,24.71,84.07,4.46
5,147,Distribuidores Regionais,Bebidas,Categoria A,Subcategoria Y,1077,2024-05-06 16:00:00,808.74,18-24,461,Médio,0.17,0,0,0.67,14.74,87.58,8.98
17,124,Grandes Varejistas,Bebidas,Categoria B,Subcategoria Y,1088,2024-05-06 17:00:00,1747.37,18-24,3,Médio,0.17,0,1,17.55,24.23,55.96,5.18
5,156,Grandes Varejistas,Bebidas,Categoria A,Subcategoria X,1061,2024-05-06 18:00:00,4858.42,12-18,2,Baixo,0.27,1,0,8.51,20.24,30.06,9.74
4,134,Pequeno Varejo,Limpeza,Categoria B,Subcategoria X,1029,2024-05-06 19:00:00,4598.89,6-12,258,Baixo,0.21,1,1,15.18,21.97,59.96,7.92
19,175,Pequeno Varejo,Bebidas,Categoria A,Subcategoria Y,1070,2024-05-06 20:00:00,1003.22,18-24,202,Baixo,0.25,1,1,18.34,18.14,43.63,8.6
2,193,Grandes Varejistas,Higiene,Categoria A,Subcategoria Z,1011,2024-05-06 21:00:00,3628.11,6-12,324,Baixo,0.23,0,0,13.06,30.26,41.28,6.8
11,104,Auto Serviço,Higiene,Categoria C,Subcategoria Z,1066,2024-05-06 22:00:00,2895.08,6-12,239,Médio,0.08,1,0,7.51,19.14,47.03,8.68
13,197,Auto Serviço,Bebidas,Categoria A,Subcategoria X,1090,2024-05-06 23:00:00,249.21,12-18,92,Alto,0.06,1,0,12.39,29.77,37.36,5.93
15,121,Auto Serviço,Alimentos,Categoria A,Subcategoria Y,1045,2024-05-07 00:00:00,1858.53,12-18,283,Médio,0.08,1,1,7.21,11.91,32.75,5.67
12,176,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Z,1082,2024-05-07 01:00:00,2430.37,18-24,22,Baixo,0.04,0,0,11.35,16.96,56.68,8.74
11,156,Distribuidores Regionais,Higiene,Categoria B,Subcategoria Y,1042,2024-05-07 02:00:00,3337.87,18-24,285,Médio,0.12,1,1,8.64,20.07,45.75,0.15
7,146,Pequeno Varejo,Bebidas,Categoria C,Subcategoria X,1054,2024-05-07 03:00:00,1474.53,12-18,317,Baixo,0.2,0,0,3.0,20.11,45.37,4.79
5,153,Distribuidores Regionais,Bebidas,Categoria C,Subcategoria Z,1044,2024-05-07 04:00:00,4669.09,18-24,86,Baixo,0.16,1,1,15.6,21.03,43.29,8.7
17,102,Auto Serviço,Limpeza,Categoria C,Subcategoria X,1059,2024-05-07 05:00:00,2259.4,18-24,50,Baixo,0.2,1,0,9.93,26.31,59.8,1.96
20,152,Grandes Varejistas,Higiene,Categoria B,Subcategoria Y,1070,2024-05-07 06:00:00,1242.65,12-18,296,Baixo,0.11,1,0,3.8,24.35,73.99,9.58
9,183,Distribuidores Regionais,Bebidas,Categoria A,Subcategoria X,1079,2024-05-07 07:00:00,1582.14,6-12,469,Médio,0.06,1,1,17.84,23.03,69.41,7.41
14,130,Distribuidores Regionais,Bebidas,Categoria A,Subcategoria X,1031,2024-05-07 08:00:00,3759.43,6-12,319,Baixo,0.06,0,0,17.06,30.94,88.56,7.62
12,168,Auto Serviço,Limpeza,Categoria C,Subcategoria X,1007,2024-05-07 09:00:00,3201.43,12-18,42,Médio,0.18,0,1,11.18,14.9,84.84,6.65
6,187,Distribuidores Regionais,Higiene,Categoria C,Subcategoria X,1076,2024-05-07 10:00:00,3710.89,6-12,203,Médio,0.05,0,0,19.41,31.51,55.04,4.47
17,132,Pequeno Varejo,Bebidas,Categoria A,Subcategoria Z,1061,2024-05-07 11:00:00,1461.71,6-12,346,Alto,0.12,0,0,18.54,30.29,78.78,4.61
19,171,Grandes Varejistas,Limpeza,Categoria A,Subcategoria Y,1074,2024-05-07 12:00:00,1634.24,12-18,57,Médio,0.06,1,0,17.94,14.89,41.07,8.39
19,187,Auto Serviço,Bebidas,Categoria A,Subcategoria Z,1019,2024-05-07 13:00:00,1983.6,18-24,58,Alto,0.2,0,1,2.67,25.6,42.74,1.39
16,149,Pequeno Varejo,Alimentos,Categoria B,Subcategoria Y,1017,2024-05-07 14:00:00,942.96,12-18,167,Alto,0.18,1,0,5.89,15.58,72.06,5.22
12,183,Auto Serviço,Alimentos,Categoria B,Subcategoria Y,1005,2024-05-07 15:00:00,3455.22,12-18,173,Alto,0.11,0,0,8.2,33.57,43.0,3.1
12,115,Pequeno Varejo,Bebidas,Categoria C,Subcategoria Y,1083,2024-05-07 16:00:00,1646.75,6-12,317,Médio,0.04,0,0,16.64,22.32,57.07,9.84
20,175,Grandes Varejistas,Higiene,Categoria B,Subcategoria Y,1095,2024-05-07 17:00:00,1631.18,12-18,432,Alto,0.06,1,0,17.42,15.09,49.32,0.04
6,176,Grandes Varejistas,Alimentos,Categoria C,Subcategoria Y,1028,2024-05-07 18:00:00,1346.82,6-12,371,Baixo,0.14,1,1,15.03,25.9,43.96,0.64
4,138,Pequeno Varejo,Limpeza,Categoria A,Subcategoria Z,1003,2024-05-07 19:00:00,2264.14,12-18,206,Médio,0.29,1,0,9.45,27.68,39.27,9.67
6,188,Pequeno Varejo,Bebidas,Categoria A,Subcategoria Y,1070,2024-05-07 20:00:00,3859.88,18-24,110,Baixo,0.08,0,1,3.24,25.12,66.71,5.44
11,145,Pequeno Varejo,Limpeza,Categoria C,Subcategoria X,1042,2024-05-07 21:00:00,4178.04,6-12,22,Médio,0.06,0,0,0.7,16.04,33.37,1.39
1,195,Pequeno Varejo,Alimentos,Categoria A,Subcategoria Z,1083,2024-05-07 22:00:00,4022.54,12-18,427,Alto,0.07,1,1,13.99,28.38,72.15,4.49
15,187,Pequeno Varejo,Higiene,Categoria C,Subcategoria Z,1033,2024-05-07 23:00:00,3105.97,6-12,232,Alto,0.21,0,1,19.88,33.24,83.68,3.23
11,146,Pequeno Varejo,Limpeza,Categoria C,Subcategoria Y,1099,2024-05-08 00:00:00,1402.14,12-18,427,Médio,0.27,1,0,6.91,33.8,50.61,9.11
19,143,Grandes Varejistas,Alimentos,Categoria C,Subcategoria X,1070,2024-05-08 01:00:00,3674.28,12-18,274,Alto,0.02,1,1,11.37,26.99,54.79,6.88
18,108,Pequeno Varejo,Alimentos,Categoria B,Subcategoria X,1032,2024-05-08 02:00:00,196.81,12-18,171,Baixo,0.22,1,0,16.21,31.01,65.43,1.31
17,186,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Y,1014,2024-05-08 03:00:00,3990.76,6-12,10,Baixo,0.15,0,0,3.73,34.47,69.97,5.36
19,149,Grandes Varejistas,Limpeza,Categoria C,Subcategoria Y,1095,2024-05-08 04:00:00,3901.14,6-12,59,Alto,0.25,1,1,16.59,11.08,62.69,1.34
14,176,Auto Serviço,Alimentos,Categoria C,Subcategoria X,1085,2024-05-08 05:00:00,3350.01,18-24,421,Médio,0.13,1,1,12.51,21.92,71.42,6.65
18,159,Grandes Varejistas,Bebidas,Categoria B,Subcategoria Z,1039,2024-05-08 06:00:00,489.63,18-24,231,Médio,0.0,1,1,11.4,17.29,78.51,7.27
19,195,Auto Serviço,Alimentos,Categoria A,Subcategoria Z,1092,2024-05-08 07:00:00,4986.71,18-24,234,Baixo,0.2,0,0,15.25,21.87,89.4,5.62
15,114,Auto Serviço,Bebidas,Categoria B,Subcategoria Y,1088,2024-05-08 08:00:00,3782.05,18-24,2,Alto,0.24,0,1,4.82,32.92,53.56,9.66
15,135,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Z,1004,2024-05-08 09:00:00,3674.03,12-18,143,Alto,0.27,1,1,12.3,34.58,65.08,9.44
4,162,Pequeno Varejo,Bebidas,Categoria B,Subcategoria Z,1077,2024-05-08 10:00:00,320.04,6-12,479,Baixo,0.17,0,0,4.81,32.62,52.57,2.06
7,168,Pequeno Varejo,Higiene,Categoria A,Subcategoria X,1049,2024-05-08 11:00:00,1993.53,12-18,229,Médio,0.04,0,0,3.59,14.93,44.28,0.0
13,185,Grandes Varejistas,Higiene,Categoria A,Subcategoria Z,1098,2024-05-08 12:00:00,430.86,6-12,8,Alto,0.11,0,1,12.47,30.07,89.85,6.63
3,179,Pequeno Varejo,Bebidas,Categoria C,Subcategoria X,1065,2024-05-08 13:00:00,1805.19,6-12,296,Médio,0.24,0,0,5.39,30.44,30.83,4.76
16,140,Distribuidores Regionais,Higiene,Categoria A,Subcategoria Y,1088,2024-05-08 14:00:00,2852.43,12-18,293,Médio,0.15,0,1,14.29,24.48,33.88,3.35
9,173,Grandes Varejistas,Bebidas,Categoria B,Subcategoria Y,1053,2024-05-08 15:00:00,4394.36,12-18,324,Baixo,0.21,0,0,10.29,27.87,64.98,9.17
8,123,Grandes Varejistas,Limpeza,Categoria B,Subcategoria X,1079,2024-05-08 16:00:00,1414.69,6-12,192,Médio,0.0,0,1,13.9,32.63,72.59,9.79
20,181,Grandes Varejistas,Higiene,Categoria A,Subcategoria X,1045,2024-05-08 17:00:00,3117.07,18-24,290,Baixo,0.02,1,1,17.83,34.85,73.73,9.31
13,148,Pequeno Varejo,Bebidas,Categoria C,Subcategoria Y,1079,2024-05-08 18:00:00,823.26,18-24,126,Alto,0.2,0,1,2.76,11.0,72.2,5.0
17,117,Pequeno Varejo,Higiene,Categoria C,Subcategoria X,1010,2024-05-08 19:00:00,1769.82,6-12,418,Médio,0.09,1,1,1.33,16.43,77.32,7.03
17,106,Pequeno Varejo,Alimentos,Categoria B,Subcategoria Y,1048,2024-05-08 20:00:00,4736.19,12-18,459,Baixo,0.12,1,1,8.0,33.36,74.68,1.72
17,103,Grandes Varejistas,Bebidas,Categoria A,Subcategoria Y,1098,2024-05-08 21:00:00,3738.2,12-18,483,Baixo,0.19,0,0,14.33,18.23,62.76,9.51
1,189,Grandes Varejistas,Alimentos,Categoria B,Subcategoria Y,1022,2024-05-08 22:00:00,2729.03,6-12,468,Médio,0.03,1,1,17.72,12.66,58.21,2.84
8,168,Auto Serviço,Higiene,Categoria B,Subcategoria Y,1054,2024-05-08 23:00:00,1258.48,12-18,47,Baixo,0.25,1,1,0.7,17.83,73.22,1.93
19,159,Auto Serviço,Higiene,Categoria B,Subcategoria Y,1004,2024-05-09 00:00:00,1898.53,6-12,106,Alto,0.04,1,1,15.86,22.96,73.94,0.6
6,154,Pequeno Varejo,Limpeza,Categoria C,Subcategoria Y,1063,2024-05-09 01:00:00,783.47,6-12,263,Médio,0.22,1,1,1.51,19.65,49.95,5.5
3,115,Grandes Varejistas,Bebidas,Categoria A,Subcategoria Z,1034,2024-05-09 02:00:00,1767.34,6-12,252,Alto,0.09,0,0,11.61,29.71,30.18,9.48
5,198,Pequeno Varejo,Alimentos,Categoria A,Subcategoria Z,1092,2024-05-09 03:00:00,753.16,12-18,26,Baixo,0.08,0,1,6.88,25.28,48.86,1.36
13,189,Pequeno Varejo,Limpeza,Categoria C,Subcategoria Y,1068,2024-05-09 04:00:00,3976.54,18-24,8,Alto,0.25,1,1,0.35,20.87,62.08,1.21
15,181,Auto Serviço,Higiene,Categoria B,Subcategoria Z,1053,2024-05-09 05:00:00,403.8,6-12,219,Baixo,0.17,1,0,1.94,34.93,61.57,2.73
14,128,Distribuidores Regionais,Higiene,Categoria B,Subcategoria X,1002,2024-05-09 06:00:00,947.03,12-18,157,Baixo,0.06,1,0,7.07,32.15,52.79,6.65
16,122,Pequeno Varejo,Limpeza,Categoria C,Subcategoria X,1005,2024-05-09 07:00:00,3455.83,18-24,13,Alto,0.0,0,1,19.08,31.56,85.94,5.48
18,113,Distribuidores Regionais,Alimentos,Categoria A,Subcategoria Y,1086,2024-05-09 08:00:00,4512.58,6-12,406,Médio,0.29,1,1,3.1,24.18,58.58,0.96
11,178,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Z,1055,2024-05-09 09:00:00,4822.96,18-24,28,Médio,0.13,0,0,5.44,29.5,38.34,4.42
3,148,Grandes Varejistas,Higiene,Categoria A,Subcategoria X,1001,2024-05-09 10:00:00,4180.11,12-18,25,Médio,0.12,0,1,19.88,18.4,41.61,0.67
10,132,Grandes Varejistas,Bebidas,Categoria A,Subcategoria X,1081,2024-05-09 11:00:00,1057.36,18-24,213,Alto,0.02,1,1,9.61,18.25,35.68,8.52
10,124,Pequeno Varejo,Limpeza,Categoria A,Subcategoria X,1093,2024-05-09 12:00:00,1428.56,18-24,142,Alto,0.27,1,1,5.24,32.3,46.1,1.07
16,120,Auto Serviço,Higiene,Categoria B,Subcategoria X,1037,2024-05-09 13:00:00,4353.76,12-18,114,Alto,0.04,0,0,12.32,24.92,48.28,4.71
12,116,Auto Serviço,Alimentos,Categoria B,Subcategoria Z,1055,2024-05-09 14:00:00,4446.66,6-12,328,Alto,0.1,1,0,8.72,18.59,50.05,5.1
2,122,Pequeno Varejo,Bebidas,Categoria C,Subcategoria X,1004,2024-05-09 15:00:00,3203.27,12-18,217,Médio,0.13,1,1,17.17,31.13,80.17,5.3
9,156,Pequeno Varejo,Limpeza,Categoria C,Subcategoria X,1045,2024-05-09 16:00:00,1568.21,12-18,80,Médio,0.24,1,0,0.16,21.06,75.93,6.09
3,180,Auto Serviço,Alimentos,Categoria B,Subcategoria X,1010,2024-05-09 17:00:00,1120.28,6-12,200,Baixo,0.11,0,0,19.94,20.0,59.77,7.02
15,157,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Y,1064,2024-05-09 18:00:00,4261.41,6-12,66,Alto,0.16,1,0,1.33,10.65,56.66,0.04
3,113,Pequeno Varejo,Limpeza,Categoria B,Subcategoria X,1009,2024-05-09 19:00:00,1026.27,12-18,248,Médio,0.13,0,1,10.74,26.98,52.69,0.31
19,192,Distribuidores Regionais,Limpeza,Categoria B,Subcategoria X,1040,2024-05-09 20:00:00,3309.02,6-12,143,Médio,0.09,1,0,13.95,23.32,30.81,6.12
18,119,Pequeno Varejo,Alimentos,Categoria A,Subcategoria Z,1043,2024-05-09 21:00:00,4839.77,6-12,140,Médio,0.28,0,0,11.0,17.8,85.18,1.82
8,129,Pequeno Varejo,Limpeza,Categoria A,Subcategoria X,1089,2024-05-09 22:00:00,3526.46,12-18,345,Médio,0.24,0,0,6.02,13.48,47.49,8.32
17,118,Distribuidores Regionais,Alimentos,Categoria B,Subcategoria X,1032,2024-05-09 23:00:00,1288.35,12-18,464,Médio,0.05,1,1,17.11,14.56,80.51,6.28
8,152,Distribuidores Regionais,Higiene,Categoria A,Subcategoria X,1090,2024-05-10 00:00:00,1412.53,12-18,95,Médio,0.17,0,0,8.61,15.62,74.45,9.8
7,155,Auto Serviço,Bebidas,Categoria B,Subcategoria Y,1055,2024-05-10 01:00:00,464.47,12-18,407,Alto,0.24,1,1,6.01,31.63,36.86,7.28
7,176,Pequeno Varejo,Alimentos,Categoria A,Subcategoria Z,1011,2024-05-10 02:00:00,3431.19,18-24,117,Baixo,0.17,1,0,15.37,22.02,48.79,0.91
3,181,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Z,1001,2024-05-10 03:00:00,2592.18,18-24,317,Baixo,0.15,1,1,2.92,27.39,59.08,1.71
1,122,Grandes Varejistas,Limpeza,Categoria C,Subcategoria Y,1000,2024-05-10 04:00:00,1032.36,6-12,184,Alto,0.02,1,0,4.1,21.53,45.73,0.47
4,161,Pequeno Varejo,Alimentos,Categoria B,Subcategoria Y,1064,2024-05-10 05:00:00,1138.34,18-24,291,Médio,0.03,1,0,5.06,21.84,54.13,7.41
5,132,Pequeno Varejo,Higiene,Categoria B,Subcategoria Z,1032,2024-05-10 06:00:00,45.12,18-24,443,Alto,0.07,1,1,8.7,30.55,46.95,1.27
1,117,Pequeno Varejo,Alimentos,Categoria A,Subcategoria X,1085,2024-05-10 07:00:00,4892.1,18-24,244,Médio,0.15,0,1,0.41,29.28,68.14,6.64
15,172,Distribuidores Regionais,Alimentos,Categoria A,Subcategoria Z,1075,2024-05-10 08:00:00,4140.09,6-12,469,Médio,0.3,0,0,19.84,15.8,51.64,5.55
5,132,Grandes Varejistas,Alimentos,Categoria B,Subcategoria Y,1035,2024-05-10 09:00:00,1970.85,18-24,379,Médio,0.24,1,1,12.0,25.64,50.78,6.33
13,131,Grandes Varejistas,Bebidas,Categoria C,Subcategoria X,1020,2024-05-10 10:00:00,4730.45,12-18,200,Médio,0.03,0,0,19.41,27.0,46.29,5.09
8,160,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Z,1083,2024-05-10 11:00:00,3385.6,12-18,277,Médio,0.22,1,1,16.15,20.12,78.09,0.13
8,153,Pequeno Varejo,Limpeza,Categoria B,Subcategoria X,1035,2024-05-10 12:00:00,3757.31,6-12,360,Alto,0.24,1,0,2.69,11.71,68.76,2.53
5,116,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria X,1025,2024-05-10 13:00:00,3399.78,6-12,369,Alto,0.12,0,1,4.18,19.29,73.26,8.85
9,118,Pequeno Varejo,Limpeza,Categoria B,Subcategoria Y,1046,2024-05-10 14:00:00,3784.24,6-12,109,Baixo,0.1,0,0,0.69,18.96,53.63,9.29
1,190,Auto Serviço,Limpeza,Categoria A,Subcategoria Z,1094,2024-05-10 15:00:00,854.69,18-24,211,Médio,0.18,1,0,16.68,27.27,80.37,0.97
4,169,Auto Serviço,Alimentos,Categoria C,Subcategoria Y,1000,2024-05-10 16:00:00,2811.99,6-12,258,Alto,0.16,1,1,11.87,30.24,54.98,9.53
3,198,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Z,1037,2024-05-10 17:00:00,4246.88,6-12,163,Alto,0.08,1,1,4.3,19.9,40.59,6.71
2,133,Pequeno Varejo,Bebidas,Categoria A,Subcategoria Z,1013,2024-05-10 18:00:00,97.71,6-12,96,Médio,0.12,1,0,19.4,26.14,60.64,9.23
8,183,Auto Serviço,Bebidas,Categoria A,Subcategoria X,1089,2024-05-10 19:00:00,617.21,12-18,209,Médio,0.16,0,0,14.73,26.07,56.69,4.01
9,124,Auto Serviço,Bebidas,Categoria C,Subcategoria X,1045,2024-05-10 20:00:00,1228.2,6-12,35,Alto,0.17,0,0,14.11,26.2,35.5,1.02
2,167,Pequeno Varejo,Limpeza,Categoria C,Subcategoria X,1041,2024-05-10 21:00:00,1473.63,12-18,265,Médio,0.16,1,1,5.34,23.86,69.76,3.02
14,173,Distribuidores Regionais,Alimentos,Categoria B,Subcategoria Y,1006,2024-05-10 22:00:00,913.52,12-18,99,Alto,0.25,0,0,6.27,25.73,78.72,6.9
14,173,Pequeno Varejo,Bebidas,Categoria B,Subcategoria X,1054,2024-05-10 23:00:00,3121.65,6-12,20,Baixo,0.01,0,1,13.36,31.69,51.37,7.95
4,187,Pequeno Varejo,Higiene,Categoria C,Subcategoria Y,1055,2024-05-11 00:00:00,1470.1,6-12,216,Médio,0.1,0,1,11.87,33.05,75.55,0.5
6,184,Distribuidores Regionais,Alimentos,Categoria B,Subcategoria X,1075,2024-05-11 01:00:00,790.5,18-24,432,Baixo,0.22,0,1,12.95,12.29,65.15,4.87
11,110,Grandes Varejistas,Higiene,Categoria A,Subcategoria Y,1062,2024-05-11 02:00:00,4529.13,6-12,103,Baixo,0.2,1,1,17.58,10.29,46.38,0.64
3,190,Grandes Varejistas,Alimentos,Categoria B,Subcategoria Z,1023,2024-05-11 03:00:00,3475.17,6-12,370,Baixo,0.28,1,1,3.21,22.97,50.64,8.64
8,115,Grandes Varejistas,Alimentos,Categoria B,Subcategoria Y,1082,2024-05-11 04:00:00,1230.29,6-12,392,Médio,0.18,1,1,2.33,20.32,86.77,4.76
3,189,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Y,1072,2024-05-11 05:00:00,1804.77,6-12,111,Baixo,0.19,0,1,11.29,21.28,42.95,9.15
14,160,Auto Serviço,Higiene,Categoria B,Subcategoria Y,1098,2024-05-11 06:00:00,3703.93,6-12,218,Alto,0.21,0,1,10.0,21.46,39.12,0.79
13,193,Distribuidores Regionais,Bebidas,Categoria C,Subcategoria Z,1003,2024-05-11 07:00:00,3954.55,6-12,119,Alto,0.06,1,0,8.06,32.38,34.54,3.3
13,179,Pequeno Varejo,Bebidas,Categoria C,Subcategoria Y,1041,2024-05-11 08:00:00,882.18,18-24,248,Médio,0.23,1,0,18.09,25.92,82.54,6.77
2,106,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Z,1095,2024-05-11 09:00:00,4682.88,18-24,334,Médio,0.09,1,1,11.17,21.06,70.33,2.94
13,115,Auto Serviço,Bebidas,Categoria A,Subcategoria X,1069,2024-05-11 10:00:00,3926.36,6-12,435,Baixo,0.13,1,0,11.35,21.37,37.0,8.42
19,198,Auto Serviço,Limpeza,Categoria B,Subcategoria X,1027,2024-05-11 11:00:00,4284.07,18-24,95,Médio,0.0,0,1,7.33,31.11,75.94,9.87
6,115,Pequeno Varejo,Bebidas,Categoria B,Subcategoria Z,1091,2024-05-11 12:00:00,719.29,12-18,431,Alto,0.25,1,1,6.88,15.43,67.76,2.81
16,139,Grandes Varejistas,Limpeza,Categoria B,Subcategoria Y,1039,2024-05-11 13:00:00,716.84,18-24,187,Alto,0.29,1,1,19.75,10.37,89.17,3.61
2,111,Auto Serviço,Limpeza,Categoria C,Subcategoria X,1050,2024-05-11 14:00:00,1526.84,12-18,363,Alto,0.02,1,1,12.46,21.95,60.69,9.67
8,134,Auto Serviço,Limpeza,Categoria A,Subcategoria Y,1028,2024-05-11 15:00:00,323.23,6-12,374,Médio,0.19,0,1,16.5,34.01,60.99,3.58
17,120,Auto Serviço,Higiene,Categoria C,Subcategoria Y,1041,2024-05-11 16:00:00,455.34,12-18,433,Alto,0.29,0,1,8.95,30.36,44.96,5.56
2,149,Pequeno Varejo,Bebidas,Categoria B,Subcategoria Z,1068,2024-05-11 17:00:00,716.04,6-12,422,Médio,0.18,1,1,3.84,20.21,41.46,7.69
10,142,Auto Serviço,Bebidas,Categoria C,Subcategoria X,1004,2024-05-11 18:00:00,3562.15,18-24,143,Baixo,0.24,0,1,6.5,14.38,74.01,4.38
16,199,Grandes Varejistas,Higiene,Categoria C,Subcategoria Z,1040,2024-05-11 19:00:00,151.15,12-18,27,Alto,0.04,0,1,6.92,24.25,52.36,3.73
6,116,Pequeno Varejo,Higiene,Categoria B,Subcategoria Z,1060,2024-05-11 20:00:00,416.22,12-18,498,Baixo,0.07,1,0,11.3,31.99,73.46,4.96
2,131,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Z,1054,2024-05-11 21:00:00,4720.92,12-18,5,Alto,0.1,1,0,3.09,27.93,76.47,7.8
2,140,Auto Serviço,Higiene,Categoria C,Subcategoria Z,1027,2024-05-11 22:00:00,418.28,6-12,316,Alto,0.29,0,0,7.74,23.51,84.2,3.12
13,105,Auto Serviço,Higiene,Categoria A,Subcategoria Y,1040,2024-05-11 23:00:00,2687.31,6-12,261,Alto,0.23,1,0,2.01,28.37,55.65,3.51
15,187,Grandes Varejistas,Limpeza,Categoria C,Subcategoria X,1008,2024-05-12 00:00:00,3212.87,18-24,229,Baixo,0.27,0,1,9.93,34.12,35.75,1.89
2,126,Pequeno Varejo,Higiene,Categoria A,Subcategoria X,1028,2024-05-12 01:00:00,4792.97,18-24,121,Alto,0.15,0,1,18.95,23.82,31.3,7.02
7,119,Pequeno Varejo,Limpeza,Categoria B,Subcategoria X,1077,2024-05-12 02:00:00,4499.01,6-12,494,Baixo,0.22,0,1,6.78,23.88,47.51,8.99
3,124,Grandes Varejistas,Alimentos,Categoria A,Subcategoria Y,1037,2024-05-12 03:00:00,2203.41,18-24,193,Médio,0.22,0,0,0.99,21.97,85.95,1.86
8,165,Auto Serviço,Limpeza,Categoria C,Subcategoria Y,1061,2024-05-12 04:00:00,4710.82,12-18,104,Alto,0.17,1,0,12.18,24.17,74.87,0.35
14,108,Distribuidores Regionais,Limpeza,Categoria B,Subcategoria Z,1053,2024-05-12 05:00:00,2161.33,12-18,423,Alto,0.26,1,0,12.69,25.88,63.55,3.81
7,191,Grandes Varejistas,Higiene,Categoria C,Subcategoria Z,1051,2024-05-12 06:00:00,3349.59,12-18,198,Baixo,0.05,1,0,9.59,15.11,44.38,4.1
7,152,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Z,1033,2024-05-12 07:00:00,1298.04,18-24,474,Alto,0.02,1,0,7.94,24.2,72.77,6.46
1,160,Grandes Varejistas,Alimentos,Categoria A,Subcategoria Z,1036,2024-05-12 08:00:00,3183.22,12-18,61,Médio,0.09,0,1,17.85,10.34,74.45,0.86
17,137,Auto Serviço,Alimentos,Categoria C,Subcategoria X,1048,2024-05-12 09:00:00,2690.94,12-18,283,Alto,0.03,0,1,18.77,33.45,43.83,8.21
9,102,Pequeno Varejo,Alimentos,Categoria A,Subcategoria Z,1041,2024-05-12 10:00:00,3034.16,6-12,79,Médio,0.02,0,1,13.46,10.95,72.49,5.74
13,183,Auto Serviço,Bebidas,Categoria B,Subcategoria Y,1013,2024-05-12 11:00:00,3413.26,6-12,174,Médio,0.13,0,0,10.02,33.95,37.21,5.46
19,169,Grandes Varejistas,Alimentos,Categoria B,Subcategoria Y,1081,2024-05-12 12:00:00,867.28,18-24,8,Alto,0.06,1,1,1.35,34.22,36.1,3.16
19,196,Auto Serviço,Alimentos,Categoria C,Subcategoria Y,1032,2024-05-12 13:00:00,1506.31,6-12,179,Alto,0.24,0,0,6.02,23.17,33.31,3.65
17,154,Auto Serviço,Bebidas,Categoria A,Subcategoria Z,1097,2024-05-12 14:00:00,3681.21,18-24,270,Médio,0.17,0,1,5.7,18.31,78.61,0.55
10,100,Grandes Varejistas,Alimentos,Categoria C,Subcategoria X,1091,2024-05-12 15:00:00,819.12,18-24,161,Médio,0.11,1,0,1.16,14.62,46.24,7.54
